의원A,의원B,수정안반영폐기,본회의의결,소관위심사,철회,본회의부의안건,본회의불부의,소관위접수,폐기,체계자구심사,정부이송,접수,대안반영폐기,공포,본희의의결
조명희(曺明姬),허은아(許垠娥),0,51,66,5,0,0,25,0,0,0,7,25,3,0
조명희(曺明姬),허종식(許琮植),1,49,3,3,0,0,1,0,0,0,0,2,0,0
조명희(曺明姬),홍기원(洪起元),0,49,2,3,0,0,2,0,0,0,0,0,0,0
조명희(曺明姬),홍문표(洪文杓),3,50,143,8,0,0,35,0,4,0,7,47,9,0
조명희(曺明姬),홍석준(洪碩晙),5,50,49,5,0,0,28,0,1,0,7,27,2,0
조명희(曺明姬),홍성국(洪性國),0,49,3,3,0,0,2,0,0,0,0,0,0,0
조명희(曺明姬),홍영표(洪永杓),0,49,1,3,0,0,2,0,0,0,0,1,0,0
조명희(曺明姬),홍익표(洪翼杓),0,49,2,3,0,0,2,0,0,0,0,1,0,0
조명희(曺明姬),홍정민(洪貞敏),0,49,4,3,0,0,2,0,0,0,0,1,0,0
조명희(曺明姬),황보승희(皇甫承希),7,46,157,2,0,2,20,0,0,0,7,49,20,0
조명희(曺明姬),황운하(黃雲夏),0,49,1,3,0,0,1,0,0,0,0,0,0,0
조명희(曺明姬),황희(黃熙),0,49,6,3,0,0,1,0,0,0,0,0,0,0
조수진(趙修眞),조승래(趙承來),0,49,1,3,0,0,0,0,0,0,0,2,0,0
조수진(趙修眞),조오섭(曺五燮),0,49,2,3,0,0,1,0,0,0,0,2,0,0
조수진(趙修眞),조은희(趙恩禧),2,25,21,3,0,0,9,0,0,0,1,6,2,0
조수진(趙修眞),조응천(趙應天),0,49,0,3,0,0,0,0,0,0,0,1,0,0
조수진(趙修眞),조정식(趙正湜),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조수진(趙修眞),조정훈(趙廷訓),0,0,13,1,0,0,4,0,0,0,0,3,0,0
조수진(趙修眞),조해진(曺海珍),0,50,22,4,0,0,14,1,0,0,7,16,2,0
조수진(趙修眞),주철현(朱哲鉉),0,49,3,3,0,0,1,0,0,0,0,3,4,0
조수진(趙修眞),주호영(朱豪英),0,50,28,4,0,0,13,0,0,0,7,16,1,0
조수진(趙修眞),지성호(池成浩),0,50,84,4,0,0,53,2,0,0,7,31,5,0
조수진(趙修眞),진선미(陳善美),0,49,0,3,0,0,1,0,0,0,0,0,0,0
조수진(趙修眞),진성준(陳聲準),0,49,0,3,0,0,1,0,0,0,0,0,0,0
조수진(趙修眞),천준호(千俊鎬),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조수진(趙修眞),최기상(崔基相),0,49,0,3,0,0,1,0,0,0,0,1,0,0
조수진(趙修眞),최승재(崔承宰),0,50,82,5,0,0,30,1,0,0,7,26,1,0
조수진(趙修眞),최연숙(崔姸淑),1,29,40,3,0,0,13,0,0,0,4,13,1,0
조수진(趙修眞),최영희(崔英姬),0,25,28,3,0,0,16,0,0,0,0,2,0,0
조수진(趙修眞),최인호(崔仁昊),0,49,0,3,0,0,1,0,0,0,0,1,0,0
조수진(趙修眞),최재형(崔在亨),0,25,11,3,0,0,6,0,0,0,1,2,0,0
조수진(趙修眞),최종윤(崔鍾允),0,49,0,3,0,0,1,0,0,0,0,1,0,0
조수진(趙修眞),최춘식(崔春植),3,50,77,4,0,0,40,1,1,0,7,24,5,0
조수진(趙修眞),최형두(崔炯斗),0,50,51,4,0,0,18,0,0,0,7,26,0,0
조수진(趙修眞),최혜영(崔惠英),0,49,0,3,0,0,1,0,0,0,0,0,0,0
조수진(趙修眞),추경호(秋慶鎬),2,50,136,4,0,0,18,4,0,0,7,53,15,0
조수진(趙修眞),태영호(太永浩),6,50,153,7,0,0,47,1,0,0,7,51,7,0
조수진(趙修眞),하영제(河榮帝),1,41,60,1,0,0,27,1,1,0,7,30,3,0
조수진(趙修眞),하태경(河泰慶),1,50,39,5,0,0,12,0,0,0,7,13,0,0
조수진(趙修眞),한기호(韓起鎬),0,50,50,4,0,0,18,0,0,0,7,22,3,0
조수진(趙修眞),한무경(韓茂景),4,50,96,4,0,0,32,4,0,0,7,37,3,0
조수진(趙修眞),한병도(韓秉道),0,49,3,3,0,0,1,0,0,0,0,2,0,0
조수진(趙修眞),한정애(韓貞愛),0,49,0,3,0,0,1,0,0,0,0,2,0,0
조수진(趙修眞),한준호(韓俊鎬),0,49,0,3,0,0,1,0,0,0,0,1,0,0
조수진(趙修眞),허숙정(許淑湞),0,0,0,0,0,0,0,0,0,0,0,0,0,0
조수진(趙修眞),허영(許榮),0,49,1,3,0,0,1,0,0,0,0,3,0,0
조수진(趙修眞),허은아(許垠娥),0,50,57,4,0,0,19,1,0,0,7,19,3,0
조수진(趙修眞),허종식(許琮植),1,49,3,3,0,0,1,0,0,0,0,1,0,0
조수진(趙修眞),홍기원(洪起元),0,49,0,3,0,0,1,0,0,0,0,0,0,0
조수진(趙修眞),홍문표(洪文杓),1,50,56,4,0,0,25,0,0,0,7,26,2,0
조수진(趙修眞),홍석준(洪碩晙),2,50,53,5,0,0,23,0,0,0,7,17,3,0
조수진(趙修眞),홍성국(洪性國),0,49,0,3,0,0,1,0,0,0,0,2,0,0
조수진(趙修眞),홍영표(洪永杓),0,49,0,3,0,0,1,0,0,0,0,1,0,0
조수진(趙修眞),홍익표(洪翼杓),0,49,0,3,0,0,1,0,0,0,0,1,0,0
조수진(趙修眞),홍정민(洪貞敏),0,49,0,3,0,0,1,0,0,0,0,2,0,0
조수진(趙修眞),황보승희(皇甫承希),0,45,104,1,0,0,21,2,0,0,7,35,3,0
조수진(趙修眞),황운하(黃雲夏),0,49,1,3,0,0,1,0,0,0,0,0,0,0
조수진(趙修眞),황희(黃熙),0,49,6,3,0,0,1,0,0,0,0,0,0,0
조승래(趙承來),조오섭(曺五燮),0,63,80,3,0,4,25,0,1,0,4,26,11,0
조승래(趙承來),조은희(趙恩禧),0,25,0,3,0,0,0,0,0,0,0,0,0,0
조승래(趙承來),조응천(趙應天),0,61,37,3,0,4,7,0,1,0,4,14,7,0
조승래(趙承來),조정식(趙正湜),0,62,37,3,0,4,9,0,1,0,4,16,8,0
조승래(趙承來),조정훈(趙廷訓),2,0,11,0,0,0,3,0,0,0,0,4,1,0
조승래(趙承來),조해진(曺海珍),0,50,0,3,0,0,1,0,0,0,0,2,0,0
조승래(趙承來),주철현(朱哲鉉),0,62,38,3,0,4,14,0,1,0,4,22,8,0
조승래(趙承來),주호영(朱豪英),0,49,1,3,0,0,0,0,0,0,0,1,0,0
조승래(趙承來),지성호(池成浩),0,49,1,3,0,0,1,0,0,0,0,0,0,0
조승래(趙承來),진선미(陳善美),0,63,28,3,0,4,7,0,1,0,4,13,8,0
조승래(趙承來),진성준(陳聲準),0,64,31,3,0,4,10,0,3,0,4,25,5,0
조승래(趙承來),천준호(千俊鎬),0,64,30,3,0,4,7,0,1,0,4,15,5,0
조승래(趙承來),최기상(崔基相),1,62,34,4,0,4,15,0,1,0,4,17,7,0
조승래(趙承來),최승재(崔承宰),0,49,2,3,0,0,1,0,0,0,0,0,0,0
조승래(趙承來),최연숙(崔姸淑),0,29,3,3,0,0,1,0,0,0,0,2,0,0
조승래(趙承來),최영희(崔英姬),0,25,0,3,0,0,1,0,0,0,0,0,0,0
조승래(趙承來),최인호(崔仁昊),1,62,61,3,0,4,28,0,1,0,4,28,14,0
조승래(趙承來),최재형(崔在亨),0,25,0,3,0,0,1,0,0,0,0,0,0,0
조승래(趙承來),최종윤(崔鍾允),0,63,155,4,0,4,46,0,1,1,5,54,23,0
조승래(趙承來),최춘식(崔春植),0,49,2,3,0,0,1,0,0,0,0,0,0,0
조승래(趙承來),최형두(崔炯斗),0,49,3,3,0,0,1,0,0,0,0,1,0,0
조승래(趙承來),최혜영(崔惠英),0,63,56,4,0,4,12,0,1,0,4,32,10,0
조승래(趙承來),추경호(秋慶鎬),0,49,0,3,0,0,1,0,0,0,0,0,0,0
조승래(趙承來),태영호(太永浩),0,49,1,3,0,0,1,0,0,0,0,0,0,0
조승래(趙承來),하영제(河榮帝),0,40,2,0,0,0,1,0,0,0,0,1,0,0
조승래(趙承來),하태경(河泰慶),0,49,1,3,0,0,0,0,0,0,0,0,1,0
조승래(趙承來),한기호(韓起鎬),0,49,2,3,0,0,1,0,0,0,0,1,0,0
조승래(趙承來),한무경(韓茂景),0,49,2,3,0,0,2,0,0,0,0,0,0,0
조승래(趙承來),한병도(韓秉道),5,63,78,3,0,4,16,1,1,0,4,30,11,0
조승래(趙承來),한정애(韓貞愛),0,62,43,3,0,4,10,0,1,0,4,14,8,0
조승래(趙承來),한준호(韓俊鎬),0,65,150,5,0,4,43,0,1,1,4,36,24,0
조승래(趙承來),허숙정(許淑湞),0,1,0,0,0,0,2,0,0,0,0,0,0,0
조승래(趙承來),허영(許榮),0,64,51,4,0,4,16,0,1,0,4,41,12,0
조승래(趙承來),허은아(許垠娥),0,49,1,3,0,0,1,0,0,0,0,1,0,0
조승래(趙承來),허종식(許琮植),0,64,44,4,0,4,13,0,1,1,4,36,15,0
조승래(趙承來),홍기원(洪起元),0,62,40,3,0,4,16,0,2,0,4,34,10,0
조승래(趙承來),홍문표(洪文杓),0,49,5,3,0,0,2,0,0,0,0,3,0,0
조승래(趙承來),홍석준(洪碩晙),0,49,1,3,0,0,1,0,0,0,0,1,0,0
조승래(趙承來),홍성국(洪性國),1,64,96,6,0,4,22,0,1,0,4,51,11,0
조승래(趙承來),홍영표(洪永杓),0,62,41,3,0,4,9,1,1,0,4,15,7,0
조승래(趙承來),홍익표(洪翼杓),0,63,43,5,0,4,12,0,1,0,4,24,13,0
조승래(趙承來),홍정민(洪貞敏),0,64,94,5,0,4,20,0,2,0,4,43,15,0
조승래(趙承來),황보승희(皇甫承希),0,44,2,0,0,0,1,0,0,0,0,6,0,0
조승래(趙承來),황운하(黃雲夏),1,64,98,3,0,4,29,2,1,0,5,46,11,0
조승래(趙承來),황희(黃熙),2,63,23,3,0,4,10,0,1,0,4,14,4,0
조오섭(曺五燮),조은희(趙恩禧),0,25,2,3,0,0,1,0,0,0,0,1,0,0
조오섭(曺五燮),조응천(趙應天),0,61,33,3,0,4,13,0,1,0,5,26,14,0
조오섭(曺五燮),조정식(趙正湜),0,62,36,3,0,5,29,0,1,0,5,13,3,0
조오섭(曺五燮),조정훈(趙廷訓),0,1,14,0,0,0,5,0,1,0,0,5,1,0
조오섭(曺五燮),조해진(曺海珍),0,50,1,3,0,0,2,0,0,0,0,2,0,0
조오섭(曺五燮),주철현(朱哲鉉),1,63,163,5,0,4,50,0,2,0,4,49,23,0
조오섭(曺五燮),주호영(朱豪英),0,49,0,3,0,0,1,0,0,0,0,2,0,0
조오섭(曺五燮),지성호(池成浩),0,49,0,3,0,0,1,0,0,0,0,1,0,0
조오섭(曺五燮),진선미(陳善美),0,64,58,4,0,6,34,0,1,0,5,30,15,0
조오섭(曺五燮),진성준(陳聲準),0,66,128,3,0,4,28,0,1,0,4,44,18,0
조오섭(曺五燮),천준호(千俊鎬),0,66,71,4,0,4,15,1,1,0,4,25,16,0
조오섭(曺五燮),최기상(崔基相),0,64,88,3,0,4,43,0,1,0,5,17,4,0
조오섭(曺五燮),최승재(崔承宰),0,49,2,3,0,0,2,0,0,0,0,4,0,0
조오섭(曺五燮),최연숙(崔姸淑),0,30,13,3,0,0,6,0,0,0,0,5,2,0
조오섭(曺五燮),최영희(崔英姬),0,25,1,3,0,0,2,0,0,0,0,0,0,0
조오섭(曺五燮),최인호(崔仁昊),0,63,82,3,0,4,51,0,1,1,4,19,6,0
조오섭(曺五燮),최재형(崔在亨),0,25,0,3,0,0,2,0,0,0,0,3,0,0
조오섭(曺五燮),최종윤(崔鍾允),2,64,241,3,0,4,50,1,1,0,4,56,21,0
조오섭(曺五燮),최춘식(崔春植),0,49,0,3,0,0,1,0,0,0,0,2,0,0
조오섭(曺五燮),최형두(崔炯斗),0,49,2,3,0,0,3,0,0,0,0,2,0,0
조오섭(曺五燮),최혜영(崔惠英),0,64,174,3,0,6,67,0,1,0,4,43,16,0
조오섭(曺五燮),추경호(秋慶鎬),0,49,2,3,0,0,0,0,0,0,0,1,0,0
조오섭(曺五燮),태영호(太永浩),0,49,0,3,0,0,3,0,0,0,0,3,0,0
조오섭(曺五燮),하영제(河榮帝),0,40,1,1,0,0,2,0,0,0,0,2,0,0
조오섭(曺五燮),하태경(河泰慶),0,49,0,3,0,0,1,0,0,0,0,4,1,0
조오섭(曺五燮),한기호(韓起鎬),0,49,0,3,0,0,1,0,0,0,0,2,0,0
조오섭(曺五燮),한무경(韓茂景),0,49,2,3,0,0,3,0,0,0,0,2,0,0
조오섭(曺五燮),한병도(韓秉道),0,65,115,3,0,4,31,0,1,0,4,43,11,0
조오섭(曺五燮),한정애(韓貞愛),0,62,48,3,0,5,39,1,1,0,5,17,4,0
조오섭(曺五燮),한준호(韓俊鎬),0,65,184,3,0,5,40,0,1,1,4,41,13,0
조오섭(曺五燮),허숙정(許淑湞),0,1,0,0,0,0,2,0,0,0,0,0,0,0
조오섭(曺五燮),허영(許榮),0,65,181,4,0,5,57,0,2,0,7,66,21,0
조오섭(曺五燮),허은아(許垠娥),0,49,1,3,0,0,2,0,0,0,0,0,0,0
조오섭(曺五燮),허종식(許琮植),0,65,132,3,0,4,50,0,1,0,6,26,15,0
조오섭(曺五燮),홍기원(洪起元),0,64,104,3,0,4,30,0,1,0,4,31,12,0
조오섭(曺五燮),홍문표(洪文杓),0,49,10,3,0,0,3,0,0,0,0,1,0,0
조오섭(曺五燮),홍석준(洪碩晙),0,49,0,3,0,0,2,0,0,0,0,3,0,0
조오섭(曺五燮),홍성국(洪性國),1,65,135,6,0,4,60,1,1,0,4,50,25,0
조오섭(曺五燮),홍영표(洪永杓),0,63,53,3,0,4,32,0,1,0,4,16,7,0
조오섭(曺五燮),홍익표(洪翼杓),0,65,74,3,0,5,19,1,1,0,4,30,14,0
조오섭(曺五燮),홍정민(洪貞敏),0,65,100,3,0,5,49,0,2,0,4,41,10,0
조오섭(曺五燮),황보승희(皇甫承希),0,44,2,0,0,0,3,0,0,0,0,6,0,0
조오섭(曺五燮),황운하(黃雲夏),0,65,166,4,0,6,51,0,1,0,4,59,16,0
조오섭(曺五燮),황희(黃熙),0,64,46,3,0,5,20,0,2,0,4,9,6,0
조은희(趙恩禧),조응천(趙應天),0,25,0,3,0,0,0,0,0,0,0,0,0,0
조은희(趙恩禧),조정식(趙正湜),0,25,1,3,0,0,0,0,0,0,0,1,0,0
조은희(趙恩禧),조정훈(趙廷訓),0,0,3,1,0,0,1,0,0,0,0,2,0,0
조은희(趙恩禧),조해진(曺海珍),0,25,7,3,0,0,3,0,0,0,1,3,1,0
조은희(趙恩禧),주철현(朱哲鉉),0,25,0,3,0,0,1,0,0,0,0,2,0,0
조은희(趙恩禧),주호영(朱豪英),4,25,16,3,0,0,3,0,0,0,1,5,1,0
조은희(趙恩禧),지성호(池成浩),0,25,34,3,0,0,21,0,0,0,1,9,2,0
조은희(趙恩禧),진선미(陳善美),0,25,0,3,0,0,1,0,0,0,0,0,0,0
조은희(趙恩禧),진성준(陳聲準),0,25,0,3,0,0,1,0,0,0,0,0,0,0
조은희(趙恩禧),천준호(千俊鎬),0,25,0,3,0,0,0,0,0,0,0,0,0,0
조은희(趙恩禧),최기상(崔基相),0,25,0,3,0,0,1,0,0,0,0,1,0,0
조은희(趙恩禧),최승재(崔承宰),6,25,21,5,0,0,9,0,0,0,1,6,2,0
조은희(趙恩禧),최연숙(崔姸淑),1,25,16,4,0,0,9,0,0,0,0,4,0,0
조은희(趙恩禧),최영희(崔英姬),3,25,19,3,0,0,13,0,0,0,0,3,3,0
조은희(趙恩禧),최인호(崔仁昊),0,25,0,3,0,0,1,0,0,0,0,1,0,0
조은희(趙恩禧),최재형(崔在亨),0,25,10,3,0,0,6,0,0,0,1,3,0,0
조은희(趙恩禧),최종윤(崔鍾允),0,25,0,3,0,0,1,0,0,0,0,1,0,0
조은희(趙恩禧),최춘식(崔春植),4,26,20,3,0,0,11,0,0,0,1,2,2,0
조은희(趙恩禧),최형두(崔炯斗),4,25,14,4,0,0,4,0,0,0,1,3,0,0
조은희(趙恩禧),최혜영(崔惠英),0,25,0,3,0,0,1,0,0,0,0,2,0,0
조은희(趙恩禧),추경호(秋慶鎬),0,25,5,3,0,0,2,0,0,0,1,1,0,0
조은희(趙恩禧),태영호(太永浩),0,25,39,4,0,0,19,0,1,0,1,8,2,0
조은희(趙恩禧),하영제(河榮帝),0,16,25,0,0,0,3,0,0,0,1,7,1,0
조은희(趙恩禧),하태경(河泰慶),0,25,15,3,0,0,8,0,0,0,1,3,0,0
조은희(趙恩禧),한기호(韓起鎬),0,25,8,3,0,0,7,0,0,0,1,4,0,0
조은희(趙恩禧),한무경(韓茂景),0,25,41,4,0,0,35,0,0,0,1,5,3,0
조은희(趙恩禧),한병도(韓秉道),0,25,0,3,0,0,1,0,0,0,0,1,0,0
조은희(趙恩禧),한정애(韓貞愛),0,25,0,3,0,0,2,0,0,0,0,0,0,0
조은희(趙恩禧),한준호(韓俊鎬),0,25,0,3,0,0,1,0,0,0,0,1,0,0
조은희(趙恩禧),허숙정(許淑湞),0,0,0,0,0,0,0,0,0,0,0,0,0,0
조은희(趙恩禧),허영(許榮),0,25,0,3,0,0,1,0,0,0,0,2,0,0
조은희(趙恩禧),허은아(許垠娥),0,25,14,3,0,0,7,0,0,0,1,1,0,0
조은희(趙恩禧),허종식(許琮植),0,25,0,3,0,0,6,0,0,0,0,0,0,0
조은희(趙恩禧),홍기원(洪起元),0,25,1,3,0,0,1,0,0,0,0,0,0,0
조은희(趙恩禧),홍문표(洪文杓),1,25,14,3,0,0,7,0,0,0,1,1,0,0
조은희(趙恩禧),홍석준(洪碩晙),2,25,20,3,0,0,19,0,0,0,1,5,0,0
조은희(趙恩禧),홍성국(洪性國),0,25,0,3,0,0,1,0,0,0,0,0,0,0
조은희(趙恩禧),홍영표(洪永杓),0,25,0,3,0,0,1,0,0,0,0,0,0,0
조은희(趙恩禧),홍익표(洪翼杓),0,25,0,3,0,0,1,0,0,0,0,1,0,0
조은희(趙恩禧),홍정민(洪貞敏),0,25,0,3,0,0,1,0,0,0,0,2,0,0
조은희(趙恩禧),황보승희(皇甫承希),3,20,34,0,0,0,6,0,0,0,1,8,1,0
조은희(趙恩禧),황운하(黃雲夏),0,25,0,3,0,0,1,0,0,0,0,0,0,0
조은희(趙恩禧),황희(黃熙),0,25,1,3,0,0,1,0,0,0,0,0,0,0
조응천(趙應天),조정식(趙正湜),0,61,12,3,0,4,6,0,1,0,5,9,3,0
조응천(趙應天),조정훈(趙廷訓),0,0,8,0,0,0,3,0,0,0,0,0,0,0
조응천(趙應天),조해진(曺海珍),0,49,0,3,0,0,0,0,0,0,0,1,0,0
조응천(趙應天),주철현(朱哲鉉),0,61,20,3,0,4,5,0,1,0,4,12,4,0
조응천(趙應天),주호영(朱豪英),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조응천(趙應天),지성호(池成浩),0,49,0,3,0,0,0,1,0,0,0,1,0,0
조응천(趙應天),진선미(陳善美),0,61,16,3,0,4,4,0,1,0,4,16,11,0
조응천(趙應天),진성준(陳聲準),0,61,20,3,0,4,6,0,1,0,4,22,10,0
조응천(趙應天),천준호(千俊鎬),0,61,18,3,0,4,6,0,1,0,4,17,10,0
조응천(趙應天),최기상(崔基相),0,61,38,3,0,4,12,0,1,0,4,20,5,0
조응천(趙應天),최승재(崔承宰),0,49,1,3,0,0,1,0,0,0,0,0,0,0
조응천(趙應天),최연숙(崔姸淑),0,28,0,3,0,0,1,0,0,0,0,1,0,0
조응천(趙應天),최영희(崔英姬),0,25,1,3,0,0,0,0,0,0,0,0,0,0
조응천(趙應天),최인호(崔仁昊),0,61,39,3,0,4,19,0,1,0,4,38,10,0
조응천(趙應天),최재형(崔在亨),0,25,0,3,0,0,0,0,0,0,0,0,0,0
조응천(趙應天),최종윤(崔鍾允),0,61,34,3,0,4,8,0,1,0,4,10,8,0
조응천(趙應天),최춘식(崔春植),0,49,1,3,0,0,0,0,0,0,0,0,0,0
조응천(趙應天),최형두(崔炯斗),0,49,2,3,0,0,1,0,0,0,0,2,0,0
조응천(趙應天),최혜영(崔惠英),0,61,25,3,0,4,8,0,2,0,4,13,4,0
조응천(趙應天),추경호(秋慶鎬),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조응천(趙應天),태영호(太永浩),0,49,0,3,0,0,1,1,0,0,0,2,0,0
조응천(趙應天),하영제(河榮帝),0,40,2,0,0,0,0,1,0,0,0,2,0,0
조응천(趙應天),하태경(河泰慶),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조응천(趙應天),한기호(韓起鎬),0,49,0,3,0,0,0,0,0,0,0,1,0,0
조응천(趙應天),한무경(韓茂景),0,49,0,3,0,0,1,0,0,0,0,0,0,0
조응천(趙應天),한병도(韓秉道),0,61,52,3,0,4,11,1,1,0,4,21,5,0
조응천(趙應天),한정애(韓貞愛),0,61,16,3,0,4,7,0,2,0,4,11,3,0
조응천(趙應天),한준호(韓俊鎬),0,61,42,3,0,4,11,0,1,0,4,19,13,0
조응천(趙應天),허숙정(許淑湞),0,1,0,0,0,0,1,0,0,0,0,0,0,0
조응천(趙應天),허영(許榮),0,61,22,3,0,4,12,0,2,0,5,25,15,0
조응천(趙應天),허은아(許垠娥),0,49,0,3,0,0,1,0,0,0,0,0,0,0
조응천(趙應天),허종식(許琮植),0,61,15,3,0,4,8,0,1,0,5,18,7,0
조응천(趙應天),홍기원(洪起元),0,61,29,3,0,4,8,0,1,0,4,33,16,0
조응천(趙應天),홍문표(洪文杓),0,49,0,3,0,0,0,0,0,0,0,1,0,0
조응천(趙應天),홍석준(洪碩晙),0,49,0,3,0,0,0,0,0,0,0,1,0,0
조응천(趙應天),홍성국(洪性國),0,61,27,3,0,4,8,0,1,0,4,15,4,0
조응천(趙應天),홍영표(洪永杓),0,61,19,3,0,4,7,0,1,0,4,11,3,0
조응천(趙應天),홍익표(洪翼杓),0,61,14,3,0,4,7,0,1,0,4,9,3,0
조응천(趙應天),홍정민(洪貞敏),0,61,23,3,0,4,7,0,1,0,4,17,5,0
조응천(趙應天),황보승희(皇甫承希),0,44,0,0,0,0,1,1,0,0,0,2,0,0
조응천(趙應天),황운하(黃雲夏),0,61,14,3,0,4,9,0,1,0,4,13,5,0
조응천(趙應天),황희(黃熙),0,61,12,3,0,4,8,0,1,0,4,7,3,0
조정식(趙正湜),조정훈(趙廷訓),0,0,1,0,0,0,1,0,0,0,0,0,0,0
조정식(趙正湜),조해진(曺海珍),0,50,0,3,0,0,1,0,0,0,0,0,0,0
조정식(趙正湜),주철현(朱哲鉉),0,63,20,3,0,4,15,0,1,0,5,10,3,0
조정식(趙正湜),주호영(朱豪英),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),지성호(池成浩),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),진선미(陳善美),0,62,12,3,0,5,14,0,1,0,4,8,3,0
조정식(趙正湜),진성준(陳聲準),0,63,19,3,1,4,11,0,1,0,5,13,4,0
조정식(趙正湜),천준호(千俊鎬),0,63,15,3,0,4,8,1,1,0,4,10,5,0
조정식(趙正湜),최기상(崔基相),0,63,15,3,0,4,9,0,1,0,5,10,4,0
조정식(趙正湜),최승재(崔承宰),0,49,1,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),최연숙(崔姸淑),0,29,1,3,0,0,1,0,0,0,0,1,0,0
조정식(趙正湜),최영희(崔英姬),0,25,1,3,0,0,1,0,0,0,0,0,0,0
조정식(趙正湜),최인호(崔仁昊),2,62,41,3,0,4,25,0,1,0,4,9,8,0
조정식(趙正湜),최재형(崔在亨),0,25,1,3,0,0,1,0,0,0,0,0,0,0
조정식(趙正湜),최종윤(崔鍾允),0,62,24,4,0,4,14,0,1,1,4,17,9,0
조정식(趙正湜),최춘식(崔春植),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),최형두(崔炯斗),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),최혜영(崔惠英),1,63,25,3,1,5,19,0,1,0,4,12,3,0
조정식(趙正湜),추경호(秋慶鎬),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),태영호(太永浩),0,49,1,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),하영제(河榮帝),0,40,0,0,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),하태경(河泰慶),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),한기호(韓起鎬),0,49,2,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),한무경(韓茂景),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),한병도(韓秉道),1,62,31,4,0,4,14,0,1,0,4,20,3,0
조정식(趙正湜),한정애(韓貞愛),0,63,21,3,0,4,11,0,1,0,4,8,3,0
조정식(趙正湜),한준호(韓俊鎬),0,63,27,4,1,5,10,0,1,0,5,11,9,0
조정식(趙正湜),허숙정(許淑湞),0,1,0,0,0,0,1,0,0,0,0,0,0,0
조정식(趙正湜),허영(許榮),0,63,27,3,0,5,18,1,1,0,5,15,10,0
조정식(趙正湜),허은아(許垠娥),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),허종식(許琮植),1,63,21,4,0,4,11,0,1,0,5,15,4,0
조정식(趙正湜),홍기원(洪起元),0,62,18,4,0,4,14,0,1,0,4,13,4,0
조정식(趙正湜),홍문표(洪文杓),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),홍석준(洪碩晙),0,49,0,3,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),홍성국(洪性國),1,63,34,3,0,4,27,0,1,0,4,13,10,0
조정식(趙正湜),홍영표(洪永杓),0,62,29,3,0,4,24,0,1,0,4,14,3,0
조정식(趙正湜),홍익표(洪翼杓),0,62,20,3,1,5,11,0,1,0,4,8,4,0
조정식(趙正湜),홍정민(洪貞敏),0,63,20,3,0,5,12,0,1,0,6,15,5,0
조정식(趙正湜),황보승희(皇甫承希),0,44,0,0,0,0,0,0,0,0,0,0,0,0
조정식(趙正湜),황운하(黃雲夏),0,63,22,4,0,5,13,0,1,0,4,10,3,0
조정식(趙正湜),황희(黃熙),0,63,18,3,0,5,12,0,1,0,5,9,3,0
조정훈(趙廷訓),조해진(曺海珍),0,0,4,0,0,0,0,0,0,0,0,0,0,0
조정훈(趙廷訓),주철현(朱哲鉉),1,0,4,0,0,0,3,0,0,0,0,2,1,0
조정훈(趙廷訓),주호영(朱豪英),0,0,1,0,0,0,0,0,0,0,0,0,0,0
조정훈(趙廷訓),지성호(池成浩),0,0,13,0,0,0,8,0,0,0,0,1,0,0
조정훈(趙廷訓),진선미(陳善美),0,1,4,0,0,0,3,0,0,0,0,1,0,0
조정훈(趙廷訓),진성준(陳聲準),0,1,11,0,0,0,2,0,0,0,0,4,0,0
조정훈(趙廷訓),천준호(千俊鎬),0,1,3,0,0,0,1,0,0,0,0,2,0,0
조정훈(趙廷訓),최기상(崔基相),0,0,7,0,0,0,2,0,0,0,0,1,1,0
조정훈(趙廷訓),최승재(崔承宰),0,0,31,2,0,0,7,0,0,0,0,1,1,0
조정훈(趙廷訓),최연숙(崔姸淑),0,1,8,0,0,0,3,0,0,0,1,3,1,0
조정훈(趙廷訓),최영희(崔英姬),0,0,6,0,0,0,3,0,0,0,0,0,0,0
조정훈(趙廷訓),최인호(崔仁昊),0,0,5,0,0,0,2,0,0,0,0,0,1,0
조정훈(趙廷訓),최재형(崔在亨),0,0,2,0,0,0,6,0,0,0,0,0,0,0
